;origin;destination;distance;mode;duration;walktime;transfers;route
232;"{""lat"": 48.982578, ""lon"": 2.080066, ""zipcode"": 78260, ""commune"": ""ACHERES"", ""departement"": ""YVELINES""}";"{""lat"": 48.862486, ""lon"": 2.577456, ""zipcode"": 93460, ""commune"": ""GOURNAY SUR MARNE"", ""departement"": ""SEINE-SAINT-DENIS""}";38.71687503024779;CAR;7134.9;0.0;0.0;[]
233;"{""lat"": 48.926013, ""lon"": 2.080592, ""zipcode"": 78100, ""commune"": ""ST GERMAIN EN LAYE"", ""departement"": ""YVELINES""}";"{""lat"": 48.923661, ""lon"": 2.083606, ""zipcode"": 78100, ""commune"": ""ST GERMAIN EN LAYE"", ""departement"": ""YVELINES""}";0.34188899659007344;WALK,TRANSIT;348.0;348.0;0.0;[]
234;"{""lat"": 48.926013, ""lon"": 2.080592, ""zipcode"": 78100, ""commune"": ""ST GERMAIN EN LAYE"", ""departement"": ""YVELINES""}";"{""lat"": 48.923661, ""lon"": 2.083606, ""zipcode"": 78100, ""commune"": ""ST GERMAIN EN LAYE"", ""departement"": ""YVELINES""}";0.34188899659007344;CAR;91.8;0.0;0.0;[]
235;"{""lat"": 48.848296, ""lon"": 2.311925, ""zipcode"": 75007, ""commune"": ""PARIS 07"", ""departement"": ""PARIS""}";"{""lat"": 48.998839, ""lon"": 2.56928, ""zipcode"": 77990, ""commune"": ""MAUREGARD"", ""departement"": ""SEINE-ET-MARNE""}";25.17468000152831;WALK,TRANSIT;4019.0;1263.0;2.0;"[{""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""14"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""17"", ""agencyName"": ""METRO""}]"
236;"{""lat"": 48.848296, ""lon"": 2.311925, ""zipcode"": 75007, ""commune"": ""PARIS 07"", ""departement"": ""PARIS""}";"{""lat"": 48.998839, ""lon"": 2.56928, ""zipcode"": 77990, ""commune"": ""MAUREGARD"", ""departement"": ""SEINE-ET-MARNE""}";25.17468000152831;CAR;5089.8;0.0;0.0;[]
237;"{""lat"": 48.991341, ""lon"": 2.359181, ""zipcode"": 95350, ""commune"": ""PISCOP"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.740198, ""lon"": 2.252061, ""zipcode"": 91370, ""commune"": ""VERRIERES LE BUISSON"", ""departement"": ""ESSONE""}";29.00424520067019;WALK,TRANSIT;5930.0;1143.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""294"", ""agencyName"": ""RATP""}]"
238;"{""lat"": 48.991341, ""lon"": 2.359181, ""zipcode"": 95350, ""commune"": ""PISCOP"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.740198, ""lon"": 2.252061, ""zipcode"": 91370, ""commune"": ""VERRIERES LE BUISSON"", ""departement"": ""ESSONE""}";29.00424520067019;CAR;6449.8;0.0;0.0;[]
239;"{""lat"": 48.776548, ""lon"": 2.38199, ""zipcode"": 94400, ""commune"": ""VITRY SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.71989, ""lon"": 2.228823, ""zipcode"": 91120, ""commune"": ""PALAISEAU"", ""departement"": ""ESSONE""}";12.876463101471664;WALK,TRANSIT;4607.0;1906.0;3.0;"[{""mode"": ""TRAM"", ""route"": ""Porte de L'Essonne - Villejuif-Louis Aragon"", ""agencyName"": ""TRAMWAY""}, {""mode"": ""SUBWAY"", ""route"": ""14"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""18"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""EXPRESS 91-11"", ""agencyName"": ""Albatrans""}]"
240;"{""lat"": 48.776548, ""lon"": 2.38199, ""zipcode"": 94400, ""commune"": ""VITRY SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.71989, ""lon"": 2.228823, ""zipcode"": 91120, ""commune"": ""PALAISEAU"", ""departement"": ""ESSONE""}";12.876463101471664;CAR;2735.2999999999997;0.0;0.0;[]
241;"{""lat"": 48.949068, ""lon"": 2.588688, ""zipcode"": 77270, ""commune"": ""VILLEPARISIS"", ""departement"": ""SEINE-ET-MARNE""}";"{""lat"": 48.85703, ""lon"": 2.272878, ""zipcode"": 75016, ""commune"": ""PARIS 16"", ""departement"": ""PARIS""}";25.250246240719616;WALK,TRANSIT;4806.0;1809.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}]"
