;origin;destination;distance;mode;duration;walktime;transfers;route
576;"{""lat"": 48.716919, ""lon"": 2.241958, ""zipcode"": 91120, ""commune"": ""PALAISEAU"", ""departement"": ""ESSONE""}";"{""lat"": 48.914641, ""lon"": 2.259004, ""zipcode"": 92700, ""commune"": ""COLOMBES"", ""departement"": ""HAUTS-DE-SEINE""}";22.021081507574593;CAR;5426.4;0.0;0.0;[]
577;"{""lat"": 48.820878, ""lon"": 2.22969, ""zipcode"": 92190, ""commune"": ""MEUDON"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.751431, ""lon"": 2.415628, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";15.658904707946238;WALK,TRANSIT;4633.0;1331.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""N"", ""agencyName"": ""TRAIN""}, {""mode"": ""SUBWAY"", ""route"": ""4"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}]"
578;"{""lat"": 48.820878, ""lon"": 2.22969, ""zipcode"": 92190, ""commune"": ""MEUDON"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.751431, ""lon"": 2.415628, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";15.658904707946238;CAR;3177.2999999999997;0.0;0.0;[]
579;"{""lat"": 48.800754, ""lon"": 2.275871, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.977451, ""lon"": 2.554517, ""zipcode"": 93290, ""commune"": ""TREMBLAY EN FRANCE"", ""departement"": ""SEINE-SAINT-DENIS""}";28.303284667438053;WALK,TRANSIT;6071.0;592.0;2.0;"[{""mode"": ""BUS"", ""route"": ""162"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""619"", ""agencyName"": ""Seine-Saint-Denis""}]"
580;"{""lat"": 48.800754, ""lon"": 2.275871, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.977451, ""lon"": 2.554517, ""zipcode"": 93290, ""commune"": ""TREMBLAY EN FRANCE"", ""departement"": ""SEINE-SAINT-DENIS""}";28.303284667438053;CAR;5045.599999999999;0.0;0.0;[]
581;"{""lat"": 48.768478, ""lon"": 2.239906, ""zipcode"": 92290, ""commune"": ""CHATENAY MALABRY"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.772324, ""lon"": 2.501687, ""zipcode"": 94370, ""commune"": ""SUCY EN BRIE"", ""departement"": ""VAL-DE-MARNE""}";19.189674834858835;WALK,TRANSIT;6479.0;1780.0;2.0;"[{""mode"": ""BUS"", ""route"": ""179"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
582;"{""lat"": 48.885396, ""lon"": 2.419254, ""zipcode"": 93260, ""commune"": ""LES LILAS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.875321, ""lon"": 2.424449, ""zipcode"": 93170, ""commune"": ""BAGNOLET"", ""departement"": ""SEINE-SAINT-DENIS""}";1.1829460476271436;WALK,TRANSIT;1097.0;1097.0;0.0;[]
583;"{""lat"": 48.885396, ""lon"": 2.419254, ""zipcode"": 93260, ""commune"": ""LES LILAS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.875321, ""lon"": 2.424449, ""zipcode"": 93170, ""commune"": ""BAGNOLET"", ""departement"": ""SEINE-SAINT-DENIS""}";1.1829460476271436;CAR;591.6;0.0;0.0;[]
584;"{""lat"": 48.728672, ""lon"": 2.160173, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";"{""lat"": 48.768793, ""lon"": 2.422341, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";19.732488184560445;WALK,TRANSIT;4911.0;475.0;2.0;"[{""mode"": ""BUS"", ""route"": ""EXPRESS 91-11"", ""agencyName"": ""Albatrans""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""TVM"", ""agencyName"": ""RATP""}]"
585;"{""lat"": 48.728672, ""lon"": 2.160173, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";"{""lat"": 48.768793, ""lon"": 2.422341, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";19.732488184560445;CAR;3428.9;0.0;0.0;[]
586;"{""lat"": 48.876629, ""lon"": 2.437089, ""zipcode"": 93230, ""commune"": ""ROMAINVILLE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.98437, ""lon"": 2.303867, ""zipcode"": 95230, ""commune"": ""SOISY SOUS MONTMORENCY"", ""departement"": ""VAL-D'OISE""}";15.435063136510964;WALK,TRANSIT;5117.0;1621.0;2.0;"[{""mode"": ""BUS"", ""route"": ""322"", ""agencyName"": ""RATP""}, {""mode"": ""SUBWAY"", ""route"": ""5"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}]"
587;"{""lat"": 48.876629, ""lon"": 2.437089, ""zipcode"": 93230, ""commune"": ""ROMAINVILLE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.98437, ""lon"": 2.303867, ""zipcode"": 95230, ""commune"": ""SOISY SOUS MONTMORENCY"", ""departement"": ""VAL-D'OISE""}";15.435063136510964;CAR;3502.0;0.0;0.0;[]
588;"{""lat"": 48.867282, ""lon"": 2.467505, ""zipcode"": 93100, ""commune"": ""MONTREUIL"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.970889, ""lon"": 2.36816, ""zipcode"": 93380, ""commune"": ""PIERREFITTE SUR SEINE"", ""departement"": ""SEINE-SAINT-DENIS""}";13.616791071594497;WALK,TRANSIT;4181.0;1465.0;2.0;"[{""mode"": ""BUS"", ""route"": ""122"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}]"
589;"{""lat"": 48.867282, ""lon"": 2.467505, ""zipcode"": 93100, ""commune"": ""MONTREUIL"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.970889, ""lon"": 2.36816, ""zipcode"": 93380, ""commune"": ""PIERREFITTE SUR SEINE"", ""departement"": ""SEINE-SAINT-DENIS""}";13.616791071594497;CAR;3940.6;0.0;0.0;[]
590;"{""lat"": 48.896154, ""lon"": 2.326124, ""zipcode"": 75017, ""commune"": ""PARIS 17"", ""departement"": ""PARIS""}";"{""lat"": 48.973741, ""lon"": 2.563367, ""zipcode"": 93290, ""commune"": ""TREMBLAY EN FRANCE"", ""departement"": ""SEINE-SAINT-DENIS""}";19.35829614710071;WALK,TRANSIT;5655.0;1660.0;2.0;"[{""mode"": ""BUS"", ""route"": ""31"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""619"", ""agencyName"": ""Seine-Saint-Denis""}]"
591;"{""lat"": 48.896154, ""lon"": 2.326124, ""zipcode"": 75017, ""commune"": ""PARIS 17"", ""departement"": ""PARIS""}";"{""lat"": 48.973741, ""lon"": 2.563367, ""zipcode"": 93290, ""commune"": ""TREMBLAY EN FRANCE"", ""departement"": ""SEINE-SAINT-DENIS""}";19.35829614710071;CAR;2558.5;0.0;0.0;[]
592;"{""lat"": 48.817645, ""lon"": 2.577949, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.724615, ""lon"": 2.391781, ""zipcode"": 91200, ""commune"": ""ATHIS MONS"", ""departement"": ""ESSONE""}";17.121572604636828;WALK,TRANSIT;6941.0;3198.0;2.0;"[{""mode"": ""BUS"", ""route"": ""207"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}]"
593;"{""lat"": 48.865272, ""lon"": 2.153469, ""zipcode"": 78380, ""commune"": ""BOUGIVAL"", ""departement"": ""YVELINES""}";"{""lat"": 48.943194, ""lon"": 2.506823, ""zipcode"": 93600, ""commune"": ""AULNAY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";27.24149226564304;WALK,TRANSIT;5464.0;1400.0;2.0;"[{""mode"": ""BUS"", ""route"": ""259"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
594;"{""lat"": 48.865272, ""lon"": 2.153469, ""zipcode"": 78380, ""commune"": ""BOUGIVAL"", ""departement"": ""YVELINES""}";"{""lat"": 48.943194, ""lon"": 2.506823, ""zipcode"": 93600, ""commune"": ""AULNAY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";27.24149226564304;CAR;4802.5;0.0;0.0;[]
595;"{""lat"": 48.782418, ""lon"": 2.502278, ""zipcode"": 94380, ""commune"": ""BONNEUIL SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 49.023968, ""lon"": 2.368445, ""zipcode"": 95440, ""commune"": ""ECOUEN"", ""departement"": ""VAL-D'OISE""}";28.585006680873523;WALK,TRANSIT;5452.0;603.0;4.0;"[{""mode"": ""BUS"", ""route"": ""117"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}, {""mode"": ""BUS"", ""route"": ""269"", ""agencyName"": ""RATP""}]"
596;"{""lat"": 48.793216, ""lon"": 2.148783, ""zipcode"": 78000, ""commune"": ""VERSAILLES"", ""departement"": ""YVELINES""}";"{""lat"": 48.816875, ""lon"": 2.288712, ""zipcode"": 92240, ""commune"": ""MALAKOFF"", ""departement"": ""HAUTS-DE-SEINE""}";10.580067503666958;WALK,TRANSIT;1702.0;322.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""N"", ""agencyName"": ""TRAIN""}]"
597;"{""lat"": 48.709888, ""lon"": 2.564833, ""zipcode"": 94520, ""commune"": ""PERIGNY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.965137, ""lon"": 2.337315, ""zipcode"": 95360, ""commune"": ""MONTMAGNY"", ""departement"": ""VAL-D'OISE""}";32.90644604055458;WALK,TRANSIT;6689.0;2077.0;3.0;"[{""mode"": ""BUS"", ""route"": ""21"", ""agencyName"": ""Arlequin""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}]"
598;"{""lat"": 48.709888, ""lon"": 2.564833, ""zipcode"": 94520, ""commune"": ""PERIGNY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.965137, ""lon"": 2.337315, ""zipcode"": 95360, ""commune"": ""MONTMAGNY"", ""departement"": ""VAL-D'OISE""}";32.90644604055458;CAR;6655.5;0.0;0.0;[]
599;"{""lat"": 48.741624, ""lon"": 2.496335, ""zipcode"": 94450, ""commune"": ""LIMEIL BREVANNES"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.902118, ""lon"": 2.558353, ""zipcode"": 93370, ""commune"": ""MONTFERMEIL"", ""departement"": ""SEINE-SAINT-DENIS""}";18.414643671742176;WALK,TRANSIT;5996.0;913.0;3.0;"[{""mode"": ""BUS"", ""route"": ""J1"", ""agencyName"": ""STRAV""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""113"", ""agencyName"": ""RATP""}, {""mode"": ""BUS"", ""route"": ""613"", ""agencyName"": ""Seine-Saint-Denis""}]"
600;"{""lat"": 48.741624, ""lon"": 2.496335, ""zipcode"": 94450, ""commune"": ""LIMEIL BREVANNES"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.902118, ""lon"": 2.558353, ""zipcode"": 93370, ""commune"": ""MONTFERMEIL"", ""departement"": ""SEINE-SAINT-DENIS""}";18.414643671742176;CAR;4651.2;0.0;0.0;[]
601;"{""lat"": 48.869074, ""lon"": 2.372687, ""zipcode"": 75011, ""commune"": ""PARIS 11"", ""departement"": ""PARIS""}";"{""lat"": 48.942395, ""lon"": 2.200671, ""zipcode"": 78500, ""commune"": ""SARTROUVILLE"", ""departement"": ""YVELINES""}";14.9844786284802;WALK,TRANSIT;3820.0;868.0;2.0;"[{""mode"": ""SUBWAY"", ""route"": ""3"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""9"", ""agencyName"": ""R'bus""}]"
602;"{""lat"": 48.869074, ""lon"": 2.372687, ""zipcode"": 75011, ""commune"": ""PARIS 11"", ""departement"": ""PARIS""}";"{""lat"": 48.942395, ""lon"": 2.200671, ""zipcode"": 78500, ""commune"": ""SARTROUVILLE"", ""departement"": ""YVELINES""}";14.9844786284802;CAR;4392.8;0.0;0.0;[]
603;"{""lat"": 48.807351, ""lon"": 2.328712, ""zipcode"": 94110, ""commune"": ""ARCUEIL"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.840563, ""lon"": 2.516741, ""zipcode"": 94360, ""commune"": ""BRY SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";14.2519935540306;WALK,TRANSIT;3362.0;1382.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
604;"{""lat"": 48.807351, ""lon"": 2.328712, ""zipcode"": 94110, ""commune"": ""ARCUEIL"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.840563, ""lon"": 2.516741, ""zipcode"": 94360, ""commune"": ""BRY SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";14.2519935540306;CAR;2813.5;0.0;0.0;[]
605;"{""lat"": 48.780994, ""lon"": 2.245929, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.762104, ""lon"": 2.497134, ""zipcode"": 94470, ""commune"": ""BOISSY ST LEGER"", ""departement"": ""VAL-DE-MARNE""}";18.528856596639745;WALK,TRANSIT;6576.0;2095.0;3.0;"[{""mode"": ""TRAM"", ""route"": ""Ch\u00e2tillon Montrouge - Gare de Viroflay Rive Droite"", ""agencyName"": ""TRAMWAY""}, {""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""4"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
606;"{""lat"": 48.780994, ""lon"": 2.245929, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.762104, ""lon"": 2.497134, ""zipcode"": 94470, ""commune"": ""BOISSY ST LEGER"", ""departement"": ""VAL-DE-MARNE""}";18.528856596639745;CAR;2980.1;0.0;0.0;[]
607;"{""lat"": 48.988627, ""lon"": 2.251129, ""zipcode"": 95120, ""commune"": ""ERMONT"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.787126, ""lon"": 2.243172, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";22.413440504208026;WALK,TRANSIT;6012.0;1405.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}, {""mode"": ""TRAM"", ""route"": ""Ch\u00e2tillon Montrouge - Gare de Viroflay Rive Droite"", ""agencyName"": ""TRAMWAY""}]"
608;"{""lat"": 48.988627, ""lon"": 2.251129, ""zipcode"": 95120, ""commune"": ""ERMONT"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.787126, ""lon"": 2.243172, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";22.413440504208026;CAR;5281.9;0.0;0.0;[]
609;"{""lat"": 48.837565, ""lon"": 2.257522, ""zipcode"": 75016, ""commune"": ""PARIS 16"", ""departement"": ""PARIS""}";"{""lat"": 48.899013, ""lon"": 2.234244, ""zipcode"": 92400, ""commune"": ""COURBEVOIE"", ""departement"": ""HAUTS-DE-SEINE""}";7.041647857680337;WALK,TRANSIT;2903.0;682.0;1.0;"[{""mode"": ""BUS"", ""route"": ""72"", ""agencyName"": ""RATP""}, {""mode"": ""TRAM"", ""route"": ""Pont de Bezons - Porte de Versailles"", ""agencyName"": ""TRAMWAY""}]"
610;"{""lat"": 48.837565, ""lon"": 2.257522, ""zipcode"": 75016, ""commune"": ""PARIS 16"", ""departement"": ""PARIS""}";"{""lat"": 48.899013, ""lon"": 2.234244, ""zipcode"": 92400, ""commune"": ""COURBEVOIE"", ""departement"": ""HAUTS-DE-SEINE""}";7.041647857680337;CAR;1684.7;0.0;0.0;[]
611;"{""lat"": 48.957658, ""lon"": 2.22275, ""zipcode"": 95100, ""commune"": ""ARGENTEUIL"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.808931, ""lon"": 2.151842, ""zipcode"": 78000, ""commune"": ""VERSAILLES"", ""departement"": ""YVELINES""}";17.331417089215776;WALK,TRANSIT;4687.0;1087.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""J"", ""agencyName"": ""TRAIN""}, {""mode"": ""RAIL"", ""route"": ""L"", ""agencyName"": ""TRAIN""}]"
612;"{""lat"": 49.015045, ""lon"": 2.481954, ""zipcode"": 95500, ""commune"": ""GONESSE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.83472, ""lon"": 2.410271, ""zipcode"": 75012, ""commune"": ""PARIS 12"", ""departement"": ""PARIS""}";20.723890988047994;WALK,TRANSIT;4289.0;1380.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""5"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""8"", ""agencyName"": ""METRO""}]"
613;"{""lat"": 48.750915, ""lon"": 2.320068, ""zipcode"": 94260, ""commune"": ""FRESNES"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.737623, ""lon"": 2.14579, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";12.86399376260033;WALK,TRANSIT;2884.0;803.0;2.0;"[{""mode"": ""BUS"", ""route"": ""286"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""EXPRESS 91-11"", ""agencyName"": ""Albatrans""}]"
614;"{""lat"": 48.79713, ""lon"": 2.25241, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.929967, ""lon"": 2.381743, ""zipcode"": 93120, ""commune"": ""LA COURNEUVE"", ""departement"": ""SEINE-SAINT-DENIS""}";17.5408537908776;WALK,TRANSIT;4637.0;1589.0;2.0;"[{""mode"": ""BUS"", ""route"": ""190"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
615;"{""lat"": 48.79713, ""lon"": 2.25241, ""zipcode"": 92140, ""commune"": ""CLAMART"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.929967, ""lon"": 2.381743, ""zipcode"": 93120, ""commune"": ""LA COURNEUVE"", ""departement"": ""SEINE-SAINT-DENIS""}";17.5408537908776;CAR;4710.7;0.0;0.0;[]
616;"{""lat"": 48.986542, ""lon"": 2.150788, ""zipcode"": 95220, ""commune"": ""PIERRELAYE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.811789, ""lon"": 2.478045, ""zipcode"": 94100, ""commune"": ""ST MAUR DES FOSSES"", ""departement"": ""VAL-DE-MARNE""}";30.81947571086326;CAR;4384.3;0.0;0.0;[]
617;"{""lat"": 48.895267, ""lon"": 2.572279, ""zipcode"": 93370, ""commune"": ""MONTFERMEIL"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.840423, ""lon"": 2.234613, ""zipcode"": 92100, ""commune"": ""BOULOGNE BILLANCOURT"", ""departement"": ""HAUTS-DE-SEINE""}";25.439906777785783;WALK,TRANSIT;5865.0;838.0;3.0;"[{""mode"": ""BUS"", ""route"": ""613"", ""agencyName"": ""Seine-Saint-Denis""}, {""mode"": ""RAIL"", ""route"": ""E"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""9"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""72"", ""agencyName"": ""RATP""}]"
618;"{""lat"": 48.895267, ""lon"": 2.572279, ""zipcode"": 93370, ""commune"": ""MONTFERMEIL"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.840423, ""lon"": 2.234613, ""zipcode"": 92100, ""commune"": ""BOULOGNE BILLANCOURT"", ""departement"": ""HAUTS-DE-SEINE""}";25.439906777785783;CAR;5077.9;0.0;0.0;[]
619;"{""lat"": 48.816849, ""lon"": 2.466104, ""zipcode"": 94340, ""commune"": ""JOINVILLE LE PONT"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.81269, ""lon"": 2.299824, ""zipcode"": 92240, ""commune"": ""MALAKOFF"", ""departement"": ""HAUTS-DE-SEINE""}";12.184024582744081;WALK,TRANSIT;3779.0;1339.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""8"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}]"
620;"{""lat"": 48.816849, ""lon"": 2.466104, ""zipcode"": 94340, ""commune"": ""JOINVILLE LE PONT"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.81269, ""lon"": 2.299824, ""zipcode"": 92240, ""commune"": ""MALAKOFF"", ""departement"": ""HAUTS-DE-SEINE""}";12.184024582744081;CAR;2386.7999999999997;0.0;0.0;[]
621;"{""lat"": 48.905699, ""lon"": 2.442417, ""zipcode"": 93000, ""commune"": ""BOBIGNY"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.759896, ""lon"": 2.378258, ""zipcode"": 94320, ""commune"": ""THIAIS"", ""departement"": ""VAL-DE-MARNE""}";16.878992315275863;WALK,TRANSIT;5983.0;1601.0;2.0;"[{""mode"": ""TRAM"", ""route"": ""GARE DE NOISY LE SEC - Asnieres Gennevilliers Les Courtilles"", ""agencyName"": ""TRAMWAY""}, {""mode"": ""SUBWAY"", ""route"": ""7"", ""agencyName"": ""METRO""}, {""mode"": ""TRAM"", ""route"": ""Porte de L'Essonne - Villejuif-Louis Aragon"", ""agencyName"": ""TRAMWAY""}]"
622;"{""lat"": 48.905699, ""lon"": 2.442417, ""zipcode"": 93000, ""commune"": ""BOBIGNY"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.759896, ""lon"": 2.378258, ""zipcode"": 94320, ""commune"": ""THIAIS"", ""departement"": ""VAL-DE-MARNE""}";16.878992315275863;CAR;3388.1;0.0;0.0;[]
623;"{""lat"": 48.988089, ""lon"": 2.46284, ""zipcode"": 95500, ""commune"": ""GONESSE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.931248, ""lon"": 2.28105, ""zipcode"": 92230, ""commune"": ""GENNEVILLIERS"", ""departement"": ""HAUTS-DE-SEINE""}";14.700481796002874;WALK,TRANSIT;3769.0;853.0;2.0;"[{""mode"": ""BUS"", ""route"": ""22"", ""agencyName"": ""Trans Val d'Oise""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""TRAM"", ""route"": ""GARE DE NOISY LE SEC - Asnieres Gennevilliers Les Courtilles"", ""agencyName"": ""TRAMWAY""}]"
624;"{""lat"": 48.988089, ""lon"": 2.46284, ""zipcode"": 95500, ""commune"": ""GONESSE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.931248, ""lon"": 2.28105, ""zipcode"": 92230, ""commune"": ""GENNEVILLIERS"", ""departement"": ""HAUTS-DE-SEINE""}";14.700481796002874;CAR;2918.9;0.0;0.0;[]
625;"{""lat"": 48.759435, ""lon"": 2.455104, ""zipcode"": 94000, ""commune"": ""CRETEIL"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.925604, ""lon"": 2.510693, ""zipcode"": 93600, ""commune"": ""AULNAY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";18.919672938890233;WALK,TRANSIT;5221.0;1933.0;2.0;"[{""mode"": ""BUS"", ""route"": ""O1"", ""agencyName"": ""STRAV""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
626;"{""lat"": 48.759435, ""lon"": 2.455104, ""zipcode"": 94000, ""commune"": ""CRETEIL"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.925604, ""lon"": 2.510693, ""zipcode"": 93600, ""commune"": ""AULNAY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";18.919672938890233;CAR;3345.6;0.0;0.0;[]
627;"{""lat"": 48.89845, ""lon"": 2.328208, ""zipcode"": 75017, ""commune"": ""PARIS 17"", ""departement"": ""PARIS""}";"{""lat"": 48.822743, ""lon"": 2.307675, ""zipcode"": 92240, ""commune"": ""MALAKOFF"", ""departement"": ""HAUTS-DE-SEINE""}";8.55119345754921;WALK,TRANSIT;2630.0;1250.0;0.0;"[{""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}]"
628;"{""lat"": 48.89845, ""lon"": 2.328208, ""zipcode"": 75017, ""commune"": ""PARIS 17"", ""departement"": ""PARIS""}";"{""lat"": 48.822743, ""lon"": 2.307675, ""zipcode"": 92240, ""commune"": ""MALAKOFF"", ""departement"": ""HAUTS-DE-SEINE""}";8.55119345754921;CAR;2164.1;0.0;0.0;[]
